engine_model_id,manufacturer,model_name,engine_family,engine_type
3303,P&W CANADA,JT15D-1,,FAA_TYPE_5
3304,P&W CANADA,JT15D-1A,,FAA_TYPE_5
3305,P&W CANADA,JT15D-1B,,FAA_TYPE_5
3306,P&W CANADA,JT15D-4,,FAA_TYPE_5
3307,P&W CANADA,JT15D-4B,,FAA_TYPE_5
3308,P&W CANADA,JT15D-4C,,FAA_TYPE_5
3309,P&W CANADA,JT15D-4D,,FAA_TYPE_4
3310,P&W CANADA,JT15D-5,,FAA_TYPE_5
3311,P&W CANADA,JT15D-5A,,FAA_TYPE_5
3312,P&W CANADA,JT15D-5B,,FAA_TYPE_5
3313,P&W CANADA,JT15D-5C,,FAA_TYPE_5
3314,P&W CANADA,JT15D-5D,,FAA_TYPE_5
3315,P&W CANADA,JT15D-5F,,FAA_TYPE_5
3316,P&W CANADA,JT15D-5R,,FAA_TYPE_5
3317,P&W CANADA,P&W CANADA,,FAA_TYPE_3
3318,P&W CANADA,PT6,,FAA_TYPE_2
3319,P&W CANADA,PT6-25C,,FAA_TYPE_2
3320,P&W CANADA,PT6-35,,FAA_TYPE_2
3321,P&W CANADA,PT6-42,,FAA_TYPE_2
3322,P&W CANADA,PT6-60A,,FAA_TYPE_2
3323,P&W CANADA,PT6-65AR,,FAA_TYPE_2
3324,P&W CANADA,PT6A-11,,FAA_TYPE_2
3325,P&W CANADA,PT6A-110,,FAA_TYPE_2
3326,P&W CANADA,PT6A-112,,FAA_TYPE_2
3327,P&W CANADA,PT6A-114,,FAA_TYPE_2
3328,P&W CANADA,PT6A-114A,,FAA_TYPE_2
3329,P&W CANADA,PT6A-116,,FAA_TYPE_2
3330,P&W CANADA,PT6A-11AG,,FAA_TYPE_2
3331,P&W CANADA,PT6A-121,,FAA_TYPE_2
3332,P&W CANADA,PT6A-135,,FAA_TYPE_2
3333,P&W CANADA,PT6A-135A,,FAA_TYPE_2
3334,P&W CANADA,PT6A-140,,FAA_TYPE_2
3335,P&W CANADA,PT6A-140A,,FAA_TYPE_2
3336,P&W CANADA,PT6A-140AG,,FAA_TYPE_2
3337,P&W CANADA,PT6A-15AG,,FAA_TYPE_2
3338,P&W CANADA,PT6A-20,,FAA_TYPE_2
3339,P&W CANADA,PT6A-20A,,FAA_TYPE_2
3340,P&W CANADA,PT6A-20B,,FAA_TYPE_2
3341,P&W CANADA,PT6A-21,,FAA_TYPE_2
3342,P&W CANADA,PT6A-25,,FAA_TYPE_2
3343,P&W CANADA,PT6A-25A,,FAA_TYPE_2
3344,P&W CANADA,PT6A-25C,,FAA_TYPE_2
3345,P&W CANADA,PT6A-27,,FAA_TYPE_2
3346,P&W CANADA,PT6A-28,,FAA_TYPE_2
3347,P&W CANADA,PT6A-29,,FAA_TYPE_2
3348,P&W CANADA,PT6A-34,,FAA_TYPE_2
3349,P&W CANADA,PT6A-34AG,,FAA_TYPE_2
3350,P&W CANADA,PT6A-34B,,FAA_TYPE_2
3351,P&W CANADA,PT6A-35,,FAA_TYPE_2
3352,P&W CANADA,PT6A-36,,FAA_TYPE_2
3353,P&W CANADA,PT6A-38,,FAA_TYPE_2
3354,P&W CANADA,PT6A-40,,FAA_TYPE_2
3355,P&W CANADA,PT6A-41,,FAA_TYPE_2
3356,P&W CANADA,PT6A-41AG,,FAA_TYPE_2
3357,P&W CANADA,PT6A-42,,FAA_TYPE_2
3358,P&W CANADA,PT6A-42A,,FAA_TYPE_2
3359,P&W CANADA,PT6A-45,,FAA_TYPE_2
3360,P&W CANADA,PT6A-45A,,FAA_TYPE_2
3361,P&W CANADA,PT6A-45B,,FAA_TYPE_2
3362,P&W CANADA,PT6A-45R,,FAA_TYPE_2
3363,P&W CANADA,PT6A-50,,FAA_TYPE_2
3364,P&W CANADA,PT6A-52,,FAA_TYPE_2
3365,P&W CANADA,PT6A-6,,FAA_TYPE_2_3
3366,P&W CANADA,PT6A-6 SERIES,,FAA_TYPE_2
3367,P&W CANADA,PT6A-6/C20,,FAA_TYPE_2
3368,P&W CANADA,PT6A-60,,FAA_TYPE_2
3369,P&W CANADA,PT6A-60A,,FAA_TYPE_2_3
3370,P&W CANADA,PT6A-60AG,,FAA_TYPE_2
3371,P&W CANADA,PT6A-61,,FAA_TYPE_2
3372,P&W CANADA,PT6A-61A,,FAA_TYPE_2
3373,P&W CANADA,PT6A-62,,FAA_TYPE_2
3374,P&W CANADA,PT6A-64,,FAA_TYPE_2
3375,P&W CANADA,PT6A-65AG,,FAA_TYPE_2
3376,P&W CANADA,PT6A-65AR,,FAA_TYPE_2
3377,P&W CANADA,PT6A-65B,,FAA_TYPE_2
3378,P&W CANADA,PT6A-65R,,FAA_TYPE_2
3379,P&W CANADA,PT6A-66,,FAA_TYPE_2
3380,P&W CANADA,PT6A-66 SER,,FAA_TYPE_2
3381,P&W CANADA,PT6A-66A,,FAA_TYPE_2
3382,P&W CANADA,PT6A-66B,,FAA_TYPE_2
3383,P&W CANADA,PT6A-67,,FAA_TYPE_2
3384,P&W CANADA,PT6A-67A,,FAA_TYPE_2
3385,P&W CANADA,PT6A-67AG,,FAA_TYPE_2
3386,P&W CANADA,PT6A-67B,,FAA_TYPE_2
3387,P&W CANADA,PT6A-67D,,FAA_TYPE_2
3388,P&W CANADA,PT6A-67F,,FAA_TYPE_2
3389,P&W CANADA,PT6A-67P,,FAA_TYPE_2
3390,P&W CANADA,PT6A-67R,,FAA_TYPE_2
3391,P&W CANADA,PT6A-67T,,FAA_TYPE_2
3392,P&W CANADA,PT6A-68,,FAA_TYPE_2
3393,P&W CANADA,PT6A-68C,,FAA_TYPE_2
3394,P&W CANADA,PT6A-6A,,FAA_TYPE_2
3395,P&W CANADA,PT6A-6B,,FAA_TYPE_2
3396,P&W CANADA,PT6A66D,,FAA_TYPE_2
3397,P&W CANADA,PT6B-35F,,FAA_TYPE_3
3398,P&W CANADA,PT6B-36,,FAA_TYPE_3
3399,P&W CANADA,PT6B-36A,,FAA_TYPE_3
3400,P&W CANADA,PT6B-36B,,FAA_TYPE_3
3401,P&W CANADA,PT6B-37,,FAA_TYPE_3
3402,P&W CANADA,PT6B-37A,,FAA_TYPE_3
3403,P&W CANADA,PT6B-9,,FAA_TYPE_3
3404,P&W CANADA,PT6C-67C,,FAA_TYPE_3
3405,P&W CANADA,PT6C-67C1,,FAA_TYPE_3
3406,P&W CANADA,PT6C-67D,,FAA_TYPE_3
3407,P&W CANADA,PT6D-114A,,FAA_TYPE_2
3408,P&W CANADA,PT6E-67XP,,FAA_TYPE_2
3409,P&W CANADA,PT6T-3,,FAA_TYPE_3
3410,P&W CANADA,PT6T-3 SERIES,,FAA_TYPE_2
3411,P&W CANADA,PT6T-3A,,FAA_TYPE_3
3412,P&W CANADA,PT6T-3B,,FAA_TYPE_3
3413,P&W CANADA,PT6T-3BE,,FAA_TYPE_3
3414,P&W CANADA,PT6T-3BF,,FAA_TYPE_3
3415,P&W CANADA,PT6T-3BG,,FAA_TYPE_3
3416,P&W CANADA,PT6T-3D,,FAA_TYPE_3
3417,P&W CANADA,PT6T-3DE,,FAA_TYPE_3
3418,P&W CANADA,PT6T-3DF,,FAA_TYPE_3
3419,P&W CANADA,PT6T-6,,FAA_TYPE_3
3420,P&W CANADA,PT6T-9,,FAA_TYPE_3
3421,P&W CANADA,PW115,,FAA_TYPE_2
3422,P&W CANADA,PW118,,FAA_TYPE_2
3423,P&W CANADA,PW118A,,FAA_TYPE_2
3424,P&W CANADA,PW118B,,FAA_TYPE_2
3425,P&W CANADA,PW119B,,FAA_TYPE_2
3426,P&W CANADA,PW119C,,FAA_TYPE_2
3427,P&W CANADA,PW120,,FAA_TYPE_2
3428,P&W CANADA,PW120A,,FAA_TYPE_2
3429,P&W CANADA,PW121,,FAA_TYPE_2
3430,P&W CANADA,PW121A,,FAA_TYPE_2
3431,P&W CANADA,PW123,,FAA_TYPE_2
3432,P&W CANADA,PW123AF,,FAA_TYPE_2
3433,P&W CANADA,PW123B,,FAA_TYPE_2
3434,P&W CANADA,PW123C,,FAA_TYPE_2
3435,P&W CANADA,PW123D,,FAA_TYPE_2
3436,P&W CANADA,PW123E,,FAA_TYPE_2
3437,P&W CANADA,PW124,,FAA_TYPE_2
3438,P&W CANADA,PW124B,,FAA_TYPE_2
3439,P&W CANADA,PW125B,,FAA_TYPE_2
3440,P&W CANADA,PW126A,,FAA_TYPE_2
3441,P&W CANADA,PW127,,FAA_TYPE_2
3442,P&W CANADA,PW127E,,FAA_TYPE_2
3443,P&W CANADA,PW127F,,FAA_TYPE_2
3444,P&W CANADA,PW127G,,FAA_TYPE_2
3445,P&W CANADA,PW127M,,FAA_TYPE_2
3446,P&W CANADA,PW150A,,FAA_TYPE_2
3447,P&W CANADA,PW200,,FAA_TYPE_3
3448,P&W CANADA,PW206A,,FAA_TYPE_3
3449,P&W CANADA,PW206B,,FAA_TYPE_3
3450,P&W CANADA,PW206B SERIES,,FAA_TYPE_3
3451,P&W CANADA,PW206B2,,FAA_TYPE_3
3452,P&W CANADA,PW206B3,,FAA_TYPE_3
3453,P&W CANADA,PW206C,,FAA_TYPE_3
3454,P&W CANADA,PW206E,,FAA_TYPE_3
3455,P&W CANADA,PW207C,,FAA_TYPE_3
3456,P&W CANADA,PW207D,,FAA_TYPE_3
3457,P&W CANADA,PW207D1/D2,,FAA_TYPE_3
3458,P&W CANADA,PW207E,,FAA_TYPE_3
3459,P&W CANADA,PW210A,,FAA_TYPE_3
3460,P&W CANADA,PW210S,,FAA_TYPE_3
3461,P&W CANADA,PW305,,FAA_TYPE_5
3462,P&W CANADA,PW305A,,FAA_TYPE_5
3463,P&W CANADA,PW305B,,FAA_TYPE_5
3464,P&W CANADA,PW306A,,FAA_TYPE_5
3465,P&W CANADA,PW306B,,FAA_TYPE_5
3466,P&W CANADA,PW306C,,FAA_TYPE_5
3467,P&W CANADA,PW306D,,FAA_TYPE_5
3468,P&W CANADA,PW306D1,,FAA_TYPE_5
3469,P&W CANADA,PW307A,,FAA_TYPE_5
3470,P&W CANADA,PW307D,,FAA_TYPE_5
3471,P&W CANADA,PW308 SER,,FAA_TYPE_5
3472,P&W CANADA,PW308A,,FAA_TYPE_5
3473,P&W CANADA,PW308C,,FAA_TYPE_5
3474,P&W CANADA,PW360D,,FAA_TYPE_5
3475,P&W CANADA,PW530A,,FAA_TYPE_5
3476,P&W CANADA,PW535A,,FAA_TYPE_5
3477,P&W CANADA,PW535B,,FAA_TYPE_5
3478,P&W CANADA,PW535E,,FAA_TYPE_5
3479,P&W CANADA,PW535E1,,FAA_TYPE_5
3480,P&W CANADA,PW545 SER,,FAA_TYPE_5
3481,P&W CANADA,PW545A,,FAA_TYPE_5
3482,P&W CANADA,PW545B,,FAA_TYPE_5
3483,P&W CANADA,PW545C,,FAA_TYPE_5
3484,P&W CANADA,PW610F-A,,FAA_TYPE_5
3485,P&W CANADA,PW615F-A,,FAA_TYPE_5
3486,P&W CANADA,PW617F-E,,FAA_TYPE_5
3487,P&W CANADA,PW617F1-E,,FAA_TYPE_5
3488,P&W CANADA,PW812D,,FAA_TYPE_5
3489,P&W CANADA,PW812GA,,FAA_TYPE_5
3490,P&W CANADA,PW814GA,,FAA_TYPE_5
3491,P&W CANADA,PW815GA,,FAA_TYPE_5
3492,P&W CANADA,T74-CP-700,,FAA_TYPE_2
3493,P&W CANADA,T74-CP-702,,FAA_TYPE_2
3494,P&W CANADA,XPT6C-67A,,FAA_TYPE_3
3495,P&W CANADA,XPT6T-9,,FAA_TYPE_3
3496,P&W CANADA,XPW207D,,FAA_TYPE_3
3497,P&W CANADA,XPW545D,,FAA_TYPE_5
3498,P&W CANADA,XPW815GA,,FAA_TYPE_5
3499,P&WC,PT6A-65SC,,FAA_TYPE_2
3500,P&WC,PT6C-67A,,FAA_TYPE_3
3501,PACKARD,LIBERTY,,FAA_TYPE_1
3502,PACKARD,RR V-1650-7,,FAA_TYPE_1
3503,PBS,TJ100,,FAA_TYPE_4
3504,PBS,TP100,,FAA_TYPE_2
3505,PBS VELKA,TJ100,,FAA_TYPE_4
3506,PEZETEL,ASZ-621R-M18,,FAA_TYPE_1
3507,PHILLIPS,333,,FAA_TYPE_1
3508,PHILLIPS,333 SERIES,,FAA_TYPE_1
3509,PHILLIPS,333A,,FAA_TYPE_1
3510,PHILLIPS,333B,,FAA_TYPE_1
3511,PIPISTREL,E-811 SERIES,,FAA_TYPE_10
3512,PIPISTREL,ELECTRO 40/30,,FAA_TYPE_10
3513,PIPISTREL,PEM 60MVLC,,FAA_TYPE_10
3514,PKRD-ROLL,V1650 SERIES,,FAA_TYPE_1
3515,POBBJOY,R SERIES,,FAA_TYPE_1
3516,POLINI MOT,THOR 200 EVO,,FAA_TYPE_1
3517,POLLMAN,KFM 40/3500/2,,FAA_TYPE_1
3518,PORSCHE,678/4,,FAA_TYPE_1
3519,PORSCHE,930-67,,FAA_TYPE_1
3520,PORSCHE,PFM3200N01,,FAA_TYPE_1
3521,PORSCHE,PFM3200N02,,FAA_TYPE_1
3522,PORSCHE,PFM3200N03,,FAA_TYPE_1
3523,POST,A-L1000,,FAA_TYPE_1
3524,POTEZ,4534,,FAA_TYPE_1
3525,POWER 4 FL,B29I,,FAA_TYPE_7
3526,PW&C,PT6B SERIES,,FAA_TYPE_2
3527,PZL,GTD-350,,FAA_TYPE_3
3528,RAIKHLIN,RED A03,,FAA_TYPE_1
3529,RANGER,L440-3,,FAA_TYPE_8
3530,REARWIN,110 7DF,,FAA_TYPE_1
3531,REARWIN,7F,,FAA_TYPE_1
3532,REARWIN,7G,,FAA_TYPE_1
3533,REARWIN,85 5DF,,FAA_TYPE_1
3534,REARWIN,85 5F,,FAA_TYPE_1
3535,REARWIN,90 5F,,FAA_TYPE_1
3536,REARWIN,90 5G,,FAA_TYPE_1
3537,RECTIMO,4AR 1200,,FAA_TYPE_1
3538,RENAULT,4PO3,,FAA_TYPE_1
3539,RENAULT,6Q10A,,FAA_TYPE_1
3540,RENAULT,6Q10B,,FAA_TYPE_1
3541,RENAULT,H.P03,,FAA_TYPE_1
3542,REVMASTER,1800,,FAA_TYPE_1
3543,REVMASTER,2100,,FAA_TYPE_1
3544,REVMASTER,2100D,,FAA_TYPE_1
3545,REVMASTER,2200,,FAA_TYPE_1
3546,REVMASTER,2300,,FAA_TYPE_8
3547,REVMASTER,R-2300,,FAA_TYPE_8
3548,ROCHE,ROVER L267,,FAA_TYPE_1
3549,ROLL-ROYC,TAY 620-15,,FAA_TYPE_5
3550,ROLLS,RB3043/PRL700,,FAA_TYPE_5
3551,ROLLS DEU,BR700-710D521,,FAA_TYPE_5
3552,ROLLS DEU,TRENT XWB-84,,FAA_TYPE_5
3553,ROLLS DEUT,BR700-710A110,,FAA_TYPE_5
3554,ROLLS DEUT,BR700-710A220,,FAA_TYPE_5
3555,ROLLS DEUT,BR700-710C411,,FAA_TYPE_5
3556,ROLLS DEUT,BR700-715A130,,FAA_TYPE_5
3557,ROLLS DEUT,BR700-715B130,,FAA_TYPE_5
3558,ROLLS DEUT,BR700-715C130,,FAA_TYPE_5
3559,ROLLS DEUT,BR700-725A112,,FAA_TYPE_5
3560,ROLLS DEUT,BR700-730B214,,FAA_TYPE_5
3561,ROLLS DEUT,TRENT 1000-K3,,FAA_TYPE_5
3562,ROLLS ROYC,C90-14,,FAA_TYPE_1
3563,ROLLS-ROY,TRENT 7000-72,,FAA_TYPE_5
3564,ROLLS-ROY,TRENT 892-17,,FAA_TYPE_5
3565,ROLLS-ROYC,0-200-A,,FAA_TYPE_1
3566,ROLLS-ROYC,0-300,,FAA_TYPE_1
3567,ROLLS-ROYC,225-C10,,FAA_TYPE_3
3568,ROLLS-ROYC,225-C10-A,,FAA_TYPE_3
3569,ROLLS-ROYC,250 20&30 SER,,FAA_TYPE_3
3570,ROLLS-ROYC,250-B15A,,FAA_TYPE_2
3571,ROLLS-ROYC,250-B15E,,FAA_TYPE_2
3572,ROLLS-ROYC,250-B15G,,FAA_TYPE_2
3573,ROLLS-ROYC,250-B17,,FAA_TYPE_2
3574,ROLLS-ROYC,250-B17B,,FAA_TYPE_2
3575,ROLLS-ROYC,250-B17C,,FAA_TYPE_2
3576,ROLLS-ROYC,250-B17D,,FAA_TYPE_2
3577,ROLLS-ROYC,250-B17E,,FAA_TYPE_2
3578,ROLLS-ROYC,250-B17F,,FAA_TYPE_2
3579,ROLLS-ROYC,250-B17F/1,,FAA_TYPE_2
3580,ROLLS-ROYC,250-B17F/2,,FAA_TYPE_2
3581,ROLLS-ROYC,250-C10,,FAA_TYPE_3
3582,ROLLS-ROYC,250-C10B,,FAA_TYPE_3
3583,ROLLS-ROYC,250-C10D,,FAA_TYPE_3
3584,ROLLS-ROYC,250-C18,,FAA_TYPE_3
3585,ROLLS-ROYC,250-C18A,,FAA_TYPE_3
3586,ROLLS-ROYC,250-C18B,,FAA_TYPE_3
3587,ROLLS-ROYC,250-C18C,,FAA_TYPE_3
3588,ROLLS-ROYC,250-C19,,FAA_TYPE_3
3589,ROLLS-ROYC,250-C20,,FAA_TYPE_3
3590,ROLLS-ROYC,250-C20B,,FAA_TYPE_3
3591,ROLLS-ROYC,250-C20C,,FAA_TYPE_3
3592,ROLLS-ROYC,250-C20F,,FAA_TYPE_3
3593,ROLLS-ROYC,250-C20J,,FAA_TYPE_3
3594,ROLLS-ROYC,250-C20R,,FAA_TYPE_3
3595,ROLLS-ROYC,250-C20R/1,,FAA_TYPE_3
3596,ROLLS-ROYC,250-C20R/2,,FAA_TYPE_3
3597,ROLLS-ROYC,250-C20R/4,,FAA_TYPE_3
3598,ROLLS-ROYC,250-C20S,,FAA_TYPE_3
3599,ROLLS-ROYC,250-C20W,,FAA_TYPE_3
3600,ROLLS-ROYC,250-C28,,FAA_TYPE_3
3601,ROLLS-ROYC,250-C28B,,FAA_TYPE_3
3602,ROLLS-ROYC,250-C28C,,FAA_TYPE_3
3603,ROLLS-ROYC,250-C30,,FAA_TYPE_3
3604,ROLLS-ROYC,250-C300,,FAA_TYPE_3
3605,ROLLS-ROYC,250-C300/A1,,FAA_TYPE_3
3606,ROLLS-ROYC,250-C30G,,FAA_TYPE_3
3607,ROLLS-ROYC,250-C30G/2,,FAA_TYPE_3
3608,ROLLS-ROYC,250-C30H,,FAA_TYPE_3
3609,ROLLS-ROYC,250-C30M,,FAA_TYPE_3
3610,ROLLS-ROYC,250-C30P,,FAA_TYPE_3
3611,ROLLS-ROYC,250-C30R,,FAA_TYPE_3
3612,ROLLS-ROYC,250-C30R/1,,FAA_TYPE_3
3613,ROLLS-ROYC,250-C30R/3,,FAA_TYPE_3
3614,ROLLS-ROYC,250-C30R/3M,,FAA_TYPE_3
3615,ROLLS-ROYC,250-C30S,,FAA_TYPE_3
3616,ROLLS-ROYC,250-C30U,,FAA_TYPE_3
3617,ROLLS-ROYC,250-C40B,,FAA_TYPE_3
3618,ROLLS-ROYC,250-C47 SER,,FAA_TYPE_3
3619,ROLLS-ROYC,250-C47B,,FAA_TYPE_3
3620,ROLLS-ROYC,250-C47E/4,,FAA_TYPE_3
3621,ROLLS-ROYC,250-C47M,,FAA_TYPE_3
3622,ROLLS-ROYC,501-D13,,FAA_TYPE_2
3623,ROLLS-ROYC,501-D13A,,FAA_TYPE_2
3624,ROLLS-ROYC,501-D13D,,FAA_TYPE_2
3625,ROLLS-ROYC,501-D13E,,FAA_TYPE_2
3626,ROLLS-ROYC,501-D13H,,FAA_TYPE_2
3627,ROLLS-ROYC,501-D22,,FAA_TYPE_2
3628,ROLLS-ROYC,501-D22A,,FAA_TYPE_2
3629,ROLLS-ROYC,501-D22C,,FAA_TYPE_2
3630,ROLLS-ROYC,502-D22G,,FAA_TYPE_2
3631,ROLLS-ROYC,520-C30,,FAA_TYPE_3
3632,ROLLS-ROYC,AE 1107C,,FAA_TYPE_3
3633,ROLLS-ROYC,AE 2100A,,FAA_TYPE_2
3634,ROLLS-ROYC,AE 2100C,,FAA_TYPE_2
3635,ROLLS-ROYC,AE 2100D2,,FAA_TYPE_2
3636,ROLLS-ROYC,AE 2100D3,,FAA_TYPE_2
3637,ROLLS-ROYC,AE 2100J,,FAA_TYPE_2
3638,ROLLS-ROYC,AE 3007A,,FAA_TYPE_5
3639,ROLLS-ROYC,AE 3007A1,,FAA_TYPE_5
3640,ROLLS-ROYC,AE 3007A1/1,,FAA_TYPE_5
3641,ROLLS-ROYC,AE 3007A1/2,,FAA_TYPE_5
3642,ROLLS-ROYC,AE 3007A1/3,,FAA_TYPE_5
3643,ROLLS-ROYC,AE 3007A1E,,FAA_TYPE_5
3644,ROLLS-ROYC,AE 3007A1P,,FAA_TYPE_5
3645,ROLLS-ROYC,AE 3007A2,,FAA_TYPE_5
3646,ROLLS-ROYC,AE 3007A3,,FAA_TYPE_5
3647,ROLLS-ROYC,AE 3007C,,FAA_TYPE_5
3648,ROLLS-ROYC,AE 3007C1,,FAA_TYPE_5
3649,ROLLS-ROYC,AE 3007C2,,FAA_TYPE_5
3650,ROLLS-ROYC,AE3007 SER,,FAA_TYPE_5
3651,ROLLS-ROYC,AVON,,FAA_TYPE_4
3652,ROLLS-ROYC,AVON 522,,FAA_TYPE_4
3653,ROLLS-ROYC,AVON 524B,,FAA_TYPE_4
3654,ROLLS-ROYC,AVON 525B,,FAA_TYPE_4
3655,ROLLS-ROYC,AVON 526,,FAA_TYPE_4
3656,ROLLS-ROYC,AVON 527,,FAA_TYPE_4
3657,ROLLS-ROYC,AVON 531,,FAA_TYPE_4
3658,ROLLS-ROYC,AVON 532R,,FAA_TYPE_4
3659,ROLLS-ROYC,AVON 532R-B,,FAA_TYPE_4
3660,ROLLS-ROYC,AVON 533R,,FAA_TYPE_4
3661,ROLLS-ROYC,AVON 533R-11A,,FAA_TYPE_4
3662,ROLLS-ROYC,AVON MK 203,,FAA_TYPE_4
3663,ROLLS-ROYC,AVON MK207,,FAA_TYPE_4
3664,ROLLS-ROYC,BR 700 SERIES,,FAA_TYPE_5
3665,ROLLS-ROYC,BR700-715C1-3,,FAA_TYPE_5
3666,ROLLS-ROYC,BRISTOL M45H,,FAA_TYPE_5
3667,ROLLS-ROYC,BRISTOL MK501,,FAA_TYPE_5
3668,ROLLS-ROYC,CONWAY 505,,FAA_TYPE_4
3669,ROLLS-ROYC,CONWAY 508,,FAA_TYPE_4
3670,ROLLS-ROYC,CONWAY 508A,,FAA_TYPE_4
3671,ROLLS-ROYC,CONWAY 509,,FAA_TYPE_4
3672,ROLLS-ROYC,CONWAY 509A,,FAA_TYPE_4
3673,ROLLS-ROYC,DART 506,,FAA_TYPE_2
3674,ROLLS-ROYC,DART 510,,FAA_TYPE_2
3675,ROLLS-ROYC,DART 510&511,,FAA_TYPE_2
3676,ROLLS-ROYC,DART 511,,FAA_TYPE_2
3677,ROLLS-ROYC,DART 511-7E,,FAA_TYPE_2
3678,ROLLS-ROYC,DART 514,,FAA_TYPE_2
3679,ROLLS-ROYC,DART 514-7,,FAA_TYPE_2
3680,ROLLS-ROYC,DART 525,,FAA_TYPE_2
3681,ROLLS-ROYC,DART 527 528,,FAA_TYPE_2
3682,ROLLS-ROYC,DART 528-7E,,FAA_TYPE_2
3683,ROLLS-ROYC,DART 528D-7E,,FAA_TYPE_2
3684,ROLLS-ROYC,DART 529,,FAA_TYPE_2
3685,ROLLS-ROYC,DART 529-7E,,FAA_TYPE_2
3686,ROLLS-ROYC,DART 529-7H,,FAA_TYPE_2
3687,ROLLS-ROYC,DART 529-8E,,FAA_TYPE_2
3688,ROLLS-ROYC,DART 529-8H,,FAA_TYPE_2
3689,ROLLS-ROYC,DART 529-8X,,FAA_TYPE_2
3690,ROLLS-ROYC,DART 529-8Y,,FAA_TYPE_2
3691,ROLLS-ROYC,DART 529-8Z,,FAA_TYPE_2
3692,ROLLS-ROYC,DART 529D-7E,,FAA_TYPE_2
3693,ROLLS-ROYC,DART 529D-7H,,FAA_TYPE_2
3694,ROLLS-ROYC,DART 529D-8E,,FAA_TYPE_2
3695,ROLLS-ROYC,DART 529D-8H,,FAA_TYPE_2
3696,ROLLS-ROYC,DART 529D-8X,,FAA_TYPE_2
3697,ROLLS-ROYC,DART 529D-8Y,,FAA_TYPE_2
3698,ROLLS-ROYC,DART 529D-8Z,,FAA_TYPE_2
3699,ROLLS-ROYC,DART 531,,FAA_TYPE_2
3700,ROLLS-ROYC,DART 532-2L,,FAA_TYPE_2
3701,ROLLS-ROYC,DART 532-7,,FAA_TYPE_2
3702,ROLLS-ROYC,DART 532-7L,,FAA_TYPE_2
3703,ROLLS-ROYC,DART 532-7N,,FAA_TYPE_2
3704,ROLLS-ROYC,DART 532-7P,,FAA_TYPE_2
3705,ROLLS-ROYC,DART 532-7R,,FAA_TYPE_2
3706,ROLLS-ROYC,DART 535-2,,FAA_TYPE_2
3707,ROLLS-ROYC,DART 535-7R,,FAA_TYPE_2
3708,ROLLS-ROYC,DART 542,,FAA_TYPE_2
3709,ROLLS-ROYC,DART 542-10,,FAA_TYPE_2
3710,ROLLS-ROYC,DART 542-10J,,FAA_TYPE_2
3711,ROLLS-ROYC,DART 542-10K,,FAA_TYPE_2
3712,ROLLS-ROYC,DART 542-4,,FAA_TYPE_2
3713,ROLLS-ROYC,DART 542-4K,,FAA_TYPE_2
3714,ROLLS-ROYC,DART 551-7,,FAA_TYPE_2
3715,ROLLS-ROYC,DART 551-7R,,FAA_TYPE_2
3716,ROLLS-ROYC,DART 552-2,,FAA_TYPE_2
3717,ROLLS-ROYC,DART 552-7,,FAA_TYPE_2
3718,ROLLS-ROYC,DART 552-7R,,FAA_TYPE_2
3719,ROLLS-ROYC,DART 7 SERIES,,FAA_TYPE_2
3720,ROLLS-ROYC,DART RDA-10,,FAA_TYPE_5
3721,ROLLS-ROYC,DART532,,FAA_TYPE_2
3722,ROLLS-ROYC,FLYGMTR RM6C,,FAA_TYPE_4
3723,ROLLS-ROYC,GEM MK530,,FAA_TYPE_3
3724,ROLLS-ROYC,GIPSY 30 MK2,,FAA_TYPE_1
3725,ROLLS-ROYC,GIPSY 70 MK2,,FAA_TYPE_1
3726,ROLLS-ROYC,GIPSY 70 MK3,,FAA_TYPE_1
3727,ROLLS-ROYC,GIPSY 70-4,,FAA_TYPE_1
3728,ROLLS-ROYC,GIPSY MK SER,,FAA_TYPE_1
3729,ROLLS-ROYC,GRIFFON,,FAA_TYPE_2
3730,ROLLS-ROYC,M250 SERIES,,FAA_TYPE_3
3731,ROLLS-ROYC,MERLIN,,FAA_TYPE_1
3732,ROLLS-ROYC,MERLIN 114A,,FAA_TYPE_4
3733,ROLLS-ROYC,MERLIN 33,,FAA_TYPE_2
3734,ROLLS-ROYC,MK 22-6,,FAA_TYPE_4
3735,ROLLS-ROYC,MK 510,,FAA_TYPE_3
3736,ROLLS-ROYC,MK.104,,FAA_TYPE_5
3737,ROLLS-ROYC,MK511-14,,FAA_TYPE_4
3738,ROLLS-ROYC,NENE,,FAA_TYPE_4
3739,ROLLS-ROYC,NENE 10,,FAA_TYPE_4
3740,ROLLS-ROYC,O-200-A,,FAA_TYPE_8
3741,ROLLS-ROYC,O-240 SER,,FAA_TYPE_1
3742,ROLLS-ROYC,OLYMPUS 593MK,,FAA_TYPE_4
3743,ROLLS-ROYC,ORPHEOUS,,FAA_TYPE_4
3744,ROLLS-ROYC,ORPHEUS 810D,,FAA_TYPE_4
3745,ROLLS-ROYC,RB-211 SERIES,,FAA_TYPE_5
3746,ROLLS-ROYC,RB-211-22,,FAA_TYPE_5
3747,ROLLS-ROYC,RB211 553-61,,FAA_TYPE_5
3748,ROLLS-ROYC,RB211 553A261,,FAA_TYPE_5
3749,ROLLS-ROYC,RB211 556-61,,FAA_TYPE_5
3750,ROLLS-ROYC,RB211 556A261,,FAA_TYPE_5
